PROCEDURE_CODE	Q12012	Q12013	Q12014	Q12015	Q12016	Q22012	Q22013	Q22014	Q22015	Q22016	Q32012	Q32013	Q32014	Q32015	Q32016	Q42012	Q42013	Q42014	Q42015	Q42016
L2230	0	0	464	446	0	0	0	556	576	0	0	704	564	0	0	0	626	576	0	0
L2232	0	0	345	309	0	0	0	383	335	0	0	427	354	0	0	0	430	341	0	0
L2240	0	0	20	20	0	0	0	27	26	0	0	17	18	0	0	0	25	23	0	0
L2250	0	0	636	541	0	0	0	710	621	0	0	897	653	0	0	0	699	643	0	0
L2260	0	0	108	89	0	0	0	112	115	0	0	114	115	0	0	0	119	125	0	0
L2265	0	0	834	807	0	0	0	951	935	0	0	1030	971	0	0	0	1070	1024	0	0
L2270	0	0	3540	3453	0	0	0	4010	3921	0	0	4323	4204	0	0	0	4105	4139	0	0
L2275	0	0	7984	7973	0	0	0	9140	9225	0	0	9657	9709	0	0	0	9511	9382	0	0
L2280	0	0	1718	1718	0	0	0	2002	1859	0	0	2035	2006	0	0	0	1976	1821	0	0
L2300	0	0	5	4	0	0	0	3	4	0	0	17	1	0	0	0	12	6	0	0
L2310	0	0	11	7	0	0	0	8	6	0	0	10	3	0	0	0	9	6	0	0
L2320	0	0	122	126	0	0	0	150	137	0	0	200	151	0	0	0	177	183	0	0
L2330	0	0	5799	5789	0	0	0	6638	7091	0	0	6458	6671	0	0	0	6588	6917	0	0
L2335	0	0	63	50	0	0	0	57	63	0	0	54	107	0	0	0	33	85	0	0
L2340	0	0	1288	1262	0	0	0	1423	1336	0	0	1660	1390	0	0	0	1493	1313	0	0
L2350	0	0	198	174	0	0	0	211	152	0	0	228	205	0	0	0	221	179	0	0
L2360	0	0	756	638	0	0	0	858	718	0	0	871	873	0	0	0	855	859	0	0
L2370	0	0	37	31	0	0	0	57	27	0	0	61	54	0	0	0	71	44	0	0
L2375	0	0	11	8	0	0	0	6	15	0	0	16	12	0	0	0	10	9	0	0
L2380	0	0	20	10	0	0	0	18	12	0	0	21	22	0	0	0	14	13	0	0
L2385	0	0	363	360	0	0	0	389	383	0	0	420	364	0	0	0	422	366	0	0
L2387	0	0	65	69	0	0	0	111	93	0	0	97	88	0	0	0	98	97	0	0
L2390	0	0	200	211	0	0	0	226	242	0	0	223	253	0	0	0	242	280	0	0
L2395	0	0	146	159	0	0	0	200	202	0	0	197	188	0	0	0	179	191	0	0
L2397	0	0	12166	22693	0	0	0	15179	31000	0	0	7098	18643	0	0	0	10849	21878	0	0
L2405	0	0	457	442	0	0	0	547	508	0	0	522	503	0	0	0	506	508	0	0
L2415	0	0	476	449	0	0	0	481	488	0	0	496	450	0	0	0	512	461	0	0
L2425	0	0	411	440	0	0	0	454	489	0	0	490	487	0	0	0	455	614	0	0
L2430	0	0	177	144	0	0	0	161	177	0	0	221	171	0	0	0	183	160	0	0
L2492	0	0	121	82	0	0	0	116	134	0	0	145	101	0	0	0	104	106	0	0
L2500	0	0	6	11	0	0	0	12	8	0	0	16	9	0	0	0	11	10	0	0
L2510	0	0	42	44	0	0	0	44	50	0	0	66	50	0	0	0	56	42	0	0
L2520	0	0	4	7	0	0	0	4	10	0	0	4	13	0	0	0	3	6	0	0
L2525	0	0	88	65	0	0	0	63	75	0	0	74	78	0	0	0	72	71	0	0
L2526	0	0	11	5	0	0	0	13	11	0	0	16	15	0	0	0	12	13	0	0
L2530	0	0	17	17	0	0	0	27	24	0	0	28	18	0	0	0	31	24	0	0
L2540	0	0	35	32	0	0	0	34	23	0	0	31	42	0	0	0	25	28	0	0
L2550	0	0	68	58	0	0	0	69	61	0	0	104	66	0	0	0	53	69	0	0
L2570	0	0	8	5	0	0	0	10	8	0	0	9	7	0	0	0	5	5	0	0
L2580	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	3	0	0
L2600	0	0	6	3	0	0	0	7	3	0	0	11	5	0	0	0	14	5	0	0
L2610	0	0	7	6	0	0	0	15	10	0	0	17	11	0	0	0	12	6	0	0
L2620	0	0	27	21	0	0	0	21	24	0	0	19	19	0	0	0	24	28	0	0
L2622	0	0	31	34	0	0	0	40	30	0	0	39	49	0	0	0	33	32	0	0
L2624	0	0	236	225	0	0	0	257	235	0	0	271	237	0	0	0	209	240	0	0
L2627	0	0	6	7	0	0	0	7	1	0	0	4	5	0	0	0	5	3	0	0
L2628	0	0	4	6	0	0	0	5	7	0	0	4	5	0	0	0	2	11	0	0
L2630	0	0	14	8	0	0	0	13	9	0	0	11	13	0	0	0	27	16	0	0
L2640	0	0	14	13	0	0	0	19	5	0	0	34	12	0	0	0	17	17	0	0
L2650	0	0	9	8	0	0	0	11	7	0	0	4	7	0	0	0	6	11	0	0
L2660	0	0	1	2	0	0	0	1	0	0	0	7	5	0	0	0	5	8	0	0
L2670	0	0	1	3	0	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0
L2680	0	0	6	8	0	0	0	7	1	0	0	2	6	0	0	0	2	8	0	0
L2750	0	0	18	26	0	0	0	39	36	0	0	23	20	0	0	0	28	34	0	0
L2755	0	0	1904	2120	0	0	0	2219	2373	0	0	2195	2335	0	0	0	2197	2378	0	0
L2760	0	0	27	37	0	0	0	42	78	0	0	38	59	0	0	0	41	51	0	0
L2768	0	0	22	47	0	0	0	41	51	0	0	38	42	0	0	0	47	55	0	0
L2770	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
L2780	0	0	1285	1231	0	0	0	1463	1416	0	0	1600	1508	0	0	0	1498	1464	0	0
L2785	0	0	208	202	0	0	0	237	238	0	0	221	201	0	0	0	214	226	0	0
L2795	0	0	1350	1563	0	0	0	1620	1620	0	0	1390	1535	0	0	0	1158	1554	0	0
L2800	0	0	134	121	0	0	0	158	174	0	0	167	175	0	0	0	162	167	0	0
L2810	0	0	1396	1562	0	0	0	1318	1890	0	0	830	1549	0	0	0	1026	1863	0	0
L2820	0	0	18029	17577	0	0	0	20654	20757	0	0	20925	21284	0	0	0	20519	20809	0	0
L2830	0	0	1260	1228	0	0	0	1356	1309	0	0	1455	1340	0	0	0	1375	1308	0	0
L2840	0	0	634	548	0	0	0	697	666	0	0	625	573	0	0	0	613	633	0	0
L2850	0	0	168	140	0	0	0	164	130	0	0	180	156	0	0	0	160	166	0	0
L2861	0	0	3	7	0	0	0	9	10	0	0	5	16	0	0	0	10	3	0	0
L2999	0	0	1141	1187	0	0	0	1262	1368	0	0	1323	1250	0	0	0	1136	1259	0	0
L3000	0	0	10824	10940	0	0	0	12718	12934	0	0	11935	13329	0	0	0	12164	12918	0	0
L3001	0	0	136	125	0	0	0	297	185	0	0	203	257	0	0	0	242	171	0	0
L3002	0	0	1449	1318	0	0	0	2097	1627	0	0	1284	1502	0	0	0	1585	1612	0	0
L3003	0	0	34	29	0	0	0	42	38	0	0	53	37	0	0	0	43	25	0	0
L3010	0	0	2159	2110	0	0	0	2648	2613	0	0	2434	2494	0	0	0	2446	2581	0	0
L3020	0	0	6711	6489	0	0	0	7667	7565	0	0	7497	7879	0	0	0	7691	7459	0	0
L3030	0	0	2384	2378	0	0	0	2802	3055	0	0	2005	2752	0	0	0	2026	3163	0	0
L3031	0	0	282	312	0	0	0	365	325	0	0	255	305	0	0	0	213	351	0	0
L3040	0	0	2021	1928	0	0	0	2605	2217	0	0	2465	2230	0	0	0	2150	2129	0	0
L3050	0	0	408	338	0	0	0	393	408	0	0	504	469	0	0	0	449	385	0	0
L3060	0	0	1320	1251	0	0	0	1606	1622	0	0	1475	1534	0	0	0	1470	1427	0	0
L3070	0	0	28	121	0	0	0	36	238	0	0	102	103	0	0	0	29	253	0	0
L3080	0	0	165	160	0	0	0	165	156	0	0	173	157	0	0	0	162	135	0	0
L3090	0	0	40	40	0	0	0	43	59	0	0	50	65	0	0	0	42	51	0	0
L3100	0	0	891	756	0	0	0	794	683	0	0	685	597	0	0	0	728	715	0	0
L3140	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0
L3150	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
L3160	0	0	2	1	0	0	0	5	1	0	0	7	3	0	0	0	0	5	0	0
L3170	0	0	1089	1171	0	0	0	1231	1389	0	0	1174	1321	0	0	0	1106	1119	0	0
L3201	0	0	5	0	0	0	0	3	2	0	0	2	0	0	0	0	2	1	0	0
L3202	0	0	5	6	0	0	0	2	8	0	0	3	5	0	0	0	1	2	0	0
L3203	0	0	0	0	0	0	0	5	2	0	0	3	4	0	0	0	2	6	0	0
L3204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
L3206	0	0	0	1	0	0	0	1	2	0	0	2	0	0	0	0	4	3	0	0
L3207	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0
L3208	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
L3209	0	0	1	1	0	0	0	4	2	0	0	0	3	0	0	0	0	1	0	0
L3211	0	0	14	3	0	0	0	20	10	0	0	14	36	0	0	0	22	3	0	0
L3214	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L3215	0	0	174	211	0	0	0	234	270	0	0	208	206	0	0	0	187	263	0	0
L3216	0	0	2720	2495	0	0	0	3739	3836	0	0	2762	3127	0	0	0	2802	3270	0	0
L3217	0	0	86	126	0	0	0	116	147	0	0	78	126	0	0	0	112	190	0	0
L3219	0	0	173	215	0	0	0	200	241	0	0	185	216	0	0	0	232	223	0	0
L3221	0	0	1643	1561	0	0	0	2037	2228	0	0	1622	1802	0	0	0	1569	1876	0	0
L3222	0	0	107	160	0	0	0	136	150	0	0	101	138	0	0	0	142	166	0	0
L3224	0	0	564	565	0	0	0	630	629	0	0	707	668	0	0	0	758	771	0	0
L3225	0	0	490	488	0	0	0	585	603	0	0	622	606	0	0	0	656	596	0	0
L3230	0	0	291	353	0	0	0	360	424	0	0	289	386	0	0	0	327	388	0	0
L3250	0	0	33	41	0	0	0	37	37	0	0	28	60	0	0	0	42	71	0	0
L3251	0	0	16	15	0	0	0	13	7	0	0	20	13	0	0	0	9	13	0	0
L3252	0	0	38	30	0	0	0	62	48	0	0	35	42	0	0	0	50	35	0	0
L3253	0	0	23	13	0	0	0	25	20	0	0	32	26	0	0	0	23	22	0	0
L3254	0	0	140	115	0	0	0	226	211	0	0	246	199	0	0	0	242	210	0	0
L3255	0	0	24	22	0	0	0	57	38	0	0	82	40	0	0	0	87	34	0	0
L3257	0	0	67	66	0	0	0	78	74	0	0	98	74	0	0	0	63	80	0	0
L3260	18029	17342	18315	17903	0	19190	18782	20565	20309	0	19415	19992	21034	0	0	17193	18291	17971	0	0
L3265	0	0	809	693	0	0	0	814	699	0	0	835	819	0	0	0	763	747	0	0
L3300	0	0	346	341	0	0	0	356	425	0	0	419	415	0	0	0	384	400	0	0
L3310	0	0	1343	1240	0	0	0	1652	1508	0	0	1613	1559	0	0	0	1638	1580	0	0
L3320	0	0	59	61	0	0	0	101	107	0	0	76	92	0	0	0	91	80	0	0
L3330	0	0	5	11	0	0	0	3	10	0	0	10	6	0	0	0	6	5	0	0
L3332	0	0	1090	1118	0	0	0	1328	1334	0	0	1206	1241	0	0	0	1197	1116	0	0
L3334	0	0	258	311	0	0	0	322	319	0	0	308	304	0	0	0	335	264	0	0
L3340	0	0	65	15	0	0	0	55	30	0	0	74	30	0	0	0	93	29	0	0
L3350	0	0	587	591	0	0	0	672	657	0	0	719	709	0	0	0	592	693	0	0
L3360	0	0	91	73	0	0	0	100	96	0	0	91	91	0	0	0	102	115	0	0
L3370	0	0	66	45	0	0	0	84	81	0	0	96	83	0	0	0	111	60	0	0
L3380	0	0	11	7	0	0	0	11	15	0	0	8	19	0	0	0	11	12	0	0
L3390	0	0	276	268	0	0	0	385	353	0	0	344	339	0	0	0	365	329	0	0
L3400	0	0	306	331	0	0	0	384	394	0	0	431	390	0	0	0	430	414	0	0
L3410	0	0	111	124	0	0	0	134	106	0	0	122	166	0	0	0	150	144	0	0
L3420	0	0	85	104	0	0	0	136	121	0	0	149	134	0	0	0	126	142	0	0
L3430	0	0	64	62	0	0	0	80	59	0	0	80	130	0	0	0	84	88	0	0
L3440	0	0	43	31	0	0	0	82	68	0	0	27	47	0	0	0	45	32	0	0
L3450	0	0	66	58	0	0	0	88	93	0	0	58	129	0	0	0	76	90	0	0
L3455	0	0	5	2	0	0	0	3	5	0	0	6	7	0	0	0	1	5	0	0
L3460	0	0	71	65	0	0	0	89	73	0	0	77	86	0	0	0	66	83	0	0
L3465	0	0	12	5	0	0	0	13	8	0	0	8	7	0	0	0	8	3	0	0
L3470	0	0	4	13	0	0	0	3	7	0	0	6	6	0	0	0	1	7	0	0
L3480	539	387	291	410	0	512	460	376	510	0	486	437	424	0	0	451	371	500	0	0
L3485	0	0	403	316	0	0	0	482	358	0	0	523	432	0	0	0	403	358	0	0
L3500	0	0	13	11	0	0	0	15	13	0	0	11	5	0	0	0	5	8	0	0
L3510	73	81	68	64	0	92	82	67	74	0	88	79	47	0	0	95	65	58	0	0
L3520	0	0	14	12	0	0	0	10	11	0	0	13	11	0	0	0	13	7	0	0
L3530	0	0	39	48	0	0	0	24	34	0	0	36	41	0	0	0	41	29	0	0
L3540	0	0	250	276	0	0	0	309	288	0	0	316	300	0	0	0	323	306	0	0
L3550	0	0	23	26	0	0	0	35	35	0	0	35	42	0	0	0	46	35	0	0
L3560	0	0	11	12	0	0	0	30	11	0	0	11	16	0	0	0	21	17	0	0
L3570	0	0	8	1	0	0	0	2	1	0	0	6	6	0	0	0	5	4	0	0
L3580	0	0	204	185	0	0	0	236	239	0	0	221	253	0	0	0	241	224	0	0
L3590	0	0	1	4	0	0	0	4	5	0	0	0	5	0	0	0	6	2	0	0
L3595	0	0	5	5	0	0	0	6	6	0	0	3	9	0	0	0	5	2	0	0
L3600	0	0	84	90	0	0	0	83	81	0	0	116	112	0	0	0	127	87	0	0
L3610	0	0	152	146	0	0	0	231	218	0	0	211	224	0	0	0	228	230	0	0
L3620	0	0	315	347	0	0	0	426	385	0	0	430	409	0	0	0	460	366	0	0
L3630	0	0	195	176	0	0	0	206	201	0	0	243	201	0	0	0	225	219	0	0
L3640	0	0	5	2	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0
L3649	0	0	409	323	0	0	0	430	322	0	0	561	375	0	0	0	458	357	0	0
L3650	6547	6876	8403	6220	0	6506	6978	7807	6186	0	6506	7442	7470	0	0	6480	7856	6999	0	0
L3660	2815	3189	3786	7619	0	2715	3254	3681	8410	0	2852	3168	4508	0	0	3034	3348	5982	0	0
L3670	17521	18631	22040	22635	0	15649	17828	20440	20610	0	15344	17505	20367	0	0	16428	18555	20040	0	0
L3671	0	0	171	124	0	0	0	112	142	0	0	119	105	0	0	0	122	124	0	0
L3674	0	0	12	5	0	0	0	3	4	0	0	16	7	0	0	0	13	3	0	0
L3675	0	0	657	584	0	0	0	541	533	0	0	517	431	0	0	0	468	492	0	0
L3677	0	0	47	36	0	0	0	40	46	0	0	47	37	0	0	0	43	35	0	0
L3678	0	0	4	2	0	0	0	12	6	0	0	0	4	0	0	0	0	2	0	0
L3701	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L3702	0	0	679	519	0	0	0	612	523	0	0	614	616	0	0	0	652	569	0	0
L3710	254	295	330	439	0	265	298	345	283	0	244	356	390	0	0	237	298	479	0	0
L3720	0	0	96	67	0	0	0	69	74	0	0	88	49	0	0	0	87	60	0	0
L3730	0	0	96	56	0	0	0	80	50	0	0	83	55	0	0	0	86	60	0	0
L3740	0	0	74	80	0	0	0	90	108	0	0	69	65	0	0	0	66	60	0	0
L3760	0	0	3200	3170	0	0	0	3301	3307	0	0	3207	3440	0	0	0	3194	3358	0	0
L3762	0	0	823	932	0	0	0	853	1149	0	0	845	861	0	0	0	794	882	0	0
L3763	0	0	605	494	0	0	0	466	503	0	0	493	540	0	0	0	484	472	0	0
L3764	0	0	38	26	0	0	0	28	34	0	0	49	30	0	0	0	34	25	0	0
L3765	0	0	25	25	0	0	0	34	23	0	0	16	36	0	0	0	30	31	0	0
L3766	0	0	74	75	0	0	0	81	99	0	0	75	81	0	0	0	93	98	0	0
L3800	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L3805	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
L3806	0	0	481	381	0	0	0	431	374	0	0	390	407	0	0	0	378	373	0	0
L3807	21310	24061	20634	14682	0	22462	25582	18585	14442	0	22633	25028	16996	0	0	23740	24246	15366	0	0
L3808	0	0	6409	5489	0	0	0	5916	5629	0	0	5306	5410	0	0	0	5460	5600	0	0
L3809	0	0	5236	11161	0	0	0	8157	13247	0	0	0	9158	0	0	0	0	10438	0	0
L3810	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L3820	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
L3891	0	0	4	2	0	0	0	3	45	0	0	9	3	0	0	0	4	17	0	0
L3900	0	0	141	101	0	0	0	129	168	0	0	131	115	0	0	0	118	105	0	0
L3901	0	0	18	10	0	0	0	7	14	0	0	20	11	0	0	0	13	7	0	0
L3904	0	0	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	2	0	0
L3905	0	0	155	141	0	0	0	147	123	0	0	98	152	0	0	0	129	128	0	0
L3906	0	0	4363	3768	0	0	0	3889	3799	0	0	3174	3685	0	0	0	3267	3695	0	0
L3907	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
L3908	71231	70282	73563	71630	0	72766	73974	74131	74490	0	69749	71505	72897	0	0	69079	70220	69967	0	0
L3911	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
L3912	0	0	357	328	0	0	0	369	296	0	0	336	297	0	0	0	342	320	0	0
L3913	0	0	5429	5046	0	0	0	5264	4989	0	0	4033	4748	0	0	0	4487	4942	0	0
L3915	0	0	224	204	0	0	0	302	193	0	0	226	258	0	0	0	222	209	0	0
L3916	0	0	17	21	0	0	0	17	36	0	0	0	27	0	0	0	0	18	0	0
L3917	0	0	210	163	0	0	0	191	169	0	0	217	190	0	0	0	227	164	0	0
L3918	0	0	10	46	0	0	0	17	60	0	0	0	16	0	0	0	0	44	0	0
L3919	0	0	763	635	0	0	0	718	601	0	0	597	616	0	0	0	605	650	0	0
L3921	0	0	295	205	0	0	0	274	204	0	0	221	197	0	0	0	232	198	0	0
L3923	8446	8721	8573	6143	0	8584	9181	7847	6116	0	7953	8444	6677	0	0	8233	8238	6330	0	0
L3924	0	0	920	3463	0	0	0	1743	3837	0	0	0	2401	0	0	0	1	2942	0	0
L3925	0	0	1017	852	0	0	0	1013	1018	0	0	887	994	0	0	0	967	901	0	0
L3927	0	0	753	736	0	0	0	825	824	0	0	670	736	0	0	0	657	725	0	0
L3928	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
L3929	0	0	586	395	0	0	0	512	356	0	0	473	448	0	0	0	425	430	0	0
L3930	0	0	12	37	0	0	0	42	27	0	0	0	19	0	0	0	0	38	0	0
L3931	0	0	678	528	0	0	0	644	510	0	0	672	555	0	0	0	565	504	0	0
L3933	0	0	3117	3033	0	0	0	3054	3215	0	0	2579	2772	0	0	0	2665	2915	0	0
L3935	0	0	313	220	0	0	0	223	203	0	0	192	220	0	0	0	170	218	0	0
L3936	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
L3954	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
L3956	0	0	12	4	0	0	0	13	10	0	0	6	7	0	0	0	4	7	0	0
L3960	0	0	2821	3497	0	0	0	2789	4119	0	0	2328	3139	0	0	0	2571	3211	0	0
L3961	0	0	3	8	0	0	0	5	1	0	0	2	3	0	0	0	4	4	0	0
L3962	0	0	40	40	0	0	0	43	37	0	0	55	52	0	0	0	62	50	0	0
L3967	0	0	0	1	0	0	0	4	1	0	0	0	1	0	0	0	1	1	0	0
L3970	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L3971	0	0	3	4	0	0	0	5	1	0	0	3	6	0	0	0	4	0	0	0
L3973	0	0	4	3	0	0	0	7	5	0	0	4	3	0	0	0	5	2	0	0
L3975	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0
L3976	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
L3977	0	0	2	1	0	0	0	1	3	0	0	1	1	0	0	0	0	0	0	0
L3978	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
L3980	0	0	1273	1201	0	0	0	1141	1099	0	0	1142	1187	0	0	0	1163	1209	0	0
L3982	0	0	1198	1180	0	0	0	1124	1173	0	0	1048	1167	0	0	0	1181	1099	0	0
L3984	0	0	1856	1887	0	0	0	1810	2233	0	0	1570	1871	0	0	0	1535	1819	0	0
L3995	0	0	1150	964	0	0	0	965	917	0	0	912	886	0	0	0	835	846	0	0
L3999	0	0	537	550	0	0	0	641	619	0	0	476	566	0	0	0	487	508	0	0
L4000	0	0	0	0	0	0	0	2	1	0	0	0	2	0	0	0	0	1	0	0
L4002	0	0	1832	1767	0	0	0	2327	2028	0	0	2115	2174	0	0	0	1805	1851	0	0
L4020	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	1	0	0
L4030	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
L4040	0	0	5	1	0	0	0	6	3	0	0	1	3	0	0	0	4	1	0	0
L4045	0	0	6	10	0	0	0	8	9	0	0	10	8	0	0	0	15	7	0	0
L4050	0	0	9	7	0	0	0	4	8	0	0	13	7	0	0	0	7	12	0	0
L4055	0	0	10	13	0	0	0	13	17	0	0	13	15	0	0	0	17	12	0	0
L4060	0	0	6	11	0	0	0	14	11	0	0	17	17	0	0	0	15	10	0	0
L4070	0	0	47	30	0	0	0	37	36	0	0	40	43	0	0	0	47	45	0	0
L4080	0	0	16	9	0	0	0	11	12	0	0	11	10	0	0	0	15	9	0	0
L4090	0	0	37	27	0	0	0	39	29	0	0	43	29	0	0	0	40	34	0	0
L4100	0	0	40	38	0	0	0	72	37	0	0	45	45	0	0	0	54	41	0	0
L4110	0	0	172	142	0	0	0	199	161	0	0	200	210	0	0	0	208	153	0	0
L4130	0	0	5	3	0	0	0	3	3	0	0	2	5	0	0	0	3	3	0	0
L4205	0	0	4097	3810	0	0	0	5019	4314	0	0	4811	4666	0	0	0	4321	4117	0	0
L4210	0	0	1802	1640	0	0	0	2093	2096	0	0	2286	2006	0	0	0	2053	1833	0	0
L4350	8823	8643	9292	8712	0	10368	10353	10528	10349	0	10423	10424	10761	0	0	8998	9051	9021	0	0
L4360	41627	43851	43651	31289	0	44890	47588	41416	30802	0	45470	50459	39674	0	0	44040	47832	33824	0	0
E2608	0	226	237	187	0	0	250	242	180	0	0	250	235	0	0	277	264	220	0	0
E2611	18105	18715	15394	16884	0	18915	19276	16715	17381	0	17940	14955	15969	0	0	17869	16192	15871	0	0
E2612	0	505	480	509	0	0	534	584	566	0	0	397	536	0	0	457	497	488	0	0
E2613	0	1117	1139	1129	0	0	1119	1121	1100	0	0	1090	1200	0	0	1282	1138	1164	0	0
E2614	0	38	38	32	0	0	31	38	36	0	0	35	47	0	0	61	34	38	0	0
E2615	0	1342	1193	1185	0	0	1293	1143	1136	0	0	1191	1197	0	0	1485	1253	1206	0	0
E2616	0	95	76	68	0	0	95	61	59	0	0	71	67	0	0	76	62	59	0	0
E2620	3165	2803	3363	2993	0	3438	2898	3683	3375	0	3151	3368	3618	0	0	3307	3669	3669	0	0
E2621	0	89	115	126	0	0	59	154	142	0	0	132	161	0	0	105	150	150	0	0
G0399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
K0001	469041	457656	426876	410878	0	463874	448473	412045	407728	0	457613	445779	413584	0	0	450650	433964	404458	0	0
K0002	18563	18281	19000	22337	0	18678	18282	19537	22792	0	18578	18403	20877	0	0	18169	18316	21640	0	0
K0003	265437	243678	203749	175365	0	260687	235877	190343	175012	0	252763	226733	182523	0	0	244416	214131	175555	0	0
K0004	176635	159760	114240	61073	0	170357	153718	94551	53791	0	166020	144701	78824	0	0	160558	129815	67619	0	0
K0005	2495	0	0	0	0	2488	0	0	0	0	2338	0	0	0	0	0	0	0	0	0
K0006	29294	27642	24136	22779	0	28742	27258	22571	23212	0	28003	26506	22526	0	0	27150	24965	22231	0	0
K0007	21606	21119	18307	17228	0	21353	20534	17550	17014	0	20991	19915	17512	0	0	20656	18641	17229	0	0
K0015	0	855	720	552	0	0	783	765	698	0	0	970	764	0	0	931	804	542	0	0
K0019	0	7988	5922	6154	0	0	7339	6511	6834	0	0	7366	6566	0	0	8724	6494	6135	0	0
K0040	0	4808	5725	5212	0	0	4711	5732	5322	0	0	5162	6008	0	0	5540	5499	5758	0	0
K0052	0	3048	3025	3423	0	0	2774	4129	2568	0	0	3080	4710	0	0	2652	2874	3699	0	0
K0053	0	3631	2490	2006	0	0	3442	2136	1915	0	0	3231	2059	0	0	3287	2997	1966	0	0
