File,Field,Duplicate check,Fillrate,All X in Y,Freq
*SMA/SMA_ROP_Files/*/ROP_County.txt,AGENCIES_IN_COUNTY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_County.txt,COUNTY_COV_AREA_MKT_SHR,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_County.txt,COUNTY_FULL_ST_MKT_SHR,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_County.txt,TOP_AGENCY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_County.txt,TOP_AGENCY_SHARE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_County.txt,HMS_POID,y,n,n,n
*SMA/SMA_ROP_Files/*/ROP_County.txt,SETTING,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Owner_CurrYear-1.txt,TERRITORY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Owner_CurrYear-1.txt,STATE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Owner_CurrYear-1.txt,OWNER,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Owner_CurrYear-1.txt,WEB,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Owner_CurrYear-1.txt,AGENCY_COUNT,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Owner_CurrYear-1.txt,SHARE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Owner_CurrYear-1.txt,SETTING,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Owner_CurrYear-2.txt,TERRITORY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Owner_CurrYear-2.txt,STATE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Owner_CurrYear-2.txt,OWNER,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Owner_CurrYear-2.txt,WEB,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Owner_CurrYear-2.txt,AGENCY_COUNT,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Owner_CurrYear-2.txt,SHARE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Owner_CurrYear-2.txt,SETTING,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Owner_CurrYear.txt,TERRITORY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Owner_CurrYear.txt,STATE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Owner_CurrYear.txt,OWNER,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Owner_CurrYear.txt,WEB,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Owner_CurrYear.txt,AGENCY_COUNT,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Owner_CurrYear.txt,SHARE,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Owner_CurrYear.txt,SETTING,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Roster.txt,TERRITORY,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Roster.txt,SETTING,n,n,n,n
*SMA/SMA_ROP_Files/*/ROP_Roster.txt,TERRITORY_NAME,n,n,n,n
